Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

12:58:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:09       0    5.32    0.00    5.32   46.81    0.00    9.57    0.00    0.00    0.00   32.98
12:59:09       1    2.15    0.00    5.38   32.26    0.00    2.15    0.00    0.00    0.00   58.06
12:59:09       2    2.22    0.00    7.78   41.11    0.00    3.33    0.00    0.00    0.00   45.56
12:59:09       3    0.00    0.00    2.02    9.09    0.00    7.07    0.00    0.00    0.00   81.82
12:59:09       4    2.00    0.00    3.00   21.00    0.00    4.00    0.00    0.00    0.00   70.00
12:59:09       5    3.16    0.00    6.32   34.74    0.00    4.21    0.00    0.00    0.00   51.58
12:59:09       6    5.56    0.00   12.22   56.67    0.00    1.11    0.00    0.00    0.00   24.44
12:59:09       7    5.26    0.00    6.32   50.53    0.00    6.32    0.00    0.00    0.00   31.58

12:59:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:10     all    4.11    0.00    5.17   36.03    0.00    4.64    0.00    0.00    0.00   50.07
12:59:10       0    7.78    0.00    3.33   48.89    0.00    5.56    0.00    0.00    0.00   34.44
12:59:10       1    5.43    0.00    3.26   32.61    0.00    2.17    0.00    0.00    0.00   56.52
