timestamp,total_cpu_pct,hd_cpu_pct,ts_cpu_pct
1773415609,66.4,0.00.0,244.0
1773415610,88.4,0.00.0,244.0
1773415611,88.4,0.00.0,244.0
1773415612,87.8,0.00.0,244.0
1773415613,87.6,0.00.0,244.0
1773415614,88.7,0.00.0,244.0
1773415615,88.6,0.00.0,244.0
1773415616,87.8,0.00.0,244.0
1773415617,88.0,0.00.0,244.0
1773415618,89.1,0.00.0,244.0
1773415619,87.0,0.00.0,244.0
1773415620,87.9,0.00.0,245.0
1773415621,87.5,0.00.0,245.0
1773415622,85.6,0.00.0,245.0
1773415623,0.5,0.00.0,244.0
1773415624,0.5,0.00.0,244.0
1773415625,1.0,0.00.0,244.0
1773415626,0.2,0.00.0,244.0
1773415627,85.7,0.00.0,244.0
1773415628,87.8,0.00.0,244.0
1773415630,87.6,0.00.0,244.0
1773415631,87.0,0.00.0,244.0
1773415632,87.1,0.00.0,244.0
1773415633,86.8,0.00.0,244.0
1773415634,86.0,0.00.0,244.0
1773415635,86.9,0.00.0,244.0
1773415636,86.8,0.00.0,245.0
1773415637,85.4,0.00.0,245.0
1773415638,86.8,0.00.0,245.0
1773415639,86.6,0.00.0,245.0
1773415640,85.4,0.00.0,245.0
1773415641,61.4,0.00.0,245.0
1773415642,0.2,0.00.0,245.0
1773415643,0.7,0.00.0,244.0
1773415644,0.5,0.00.0,244.0
1773415645,19.7,0.00.0,244.0
1773415646,87.7,0.00.0,244.0
1773415647,87.8,0.00.0,244.0
1773415648,87.6,0.00.0,244.0
1773415649,88.1,0.00.0,244.0
1773415650,87.3,0.00.0,244.0
1773415651,87.0,0.00.0,245.0
1773415652,87.6,0.00.0,245.0
1773415653,88.4,0.00.0,245.0
1773415654,87.2,0.00.0,245.0
1773415655,88.7,0.00.0,245.0
1773415656,87.7,0.00.0,245.0
1773415657,86.6,0.00.0,245.0
1773415658,88.3,0.00.0,245.0
1773415659,45.0,0.00.0,245.0
1773415660,0.5,0.00.0,245.0
1773415661,0.5,0.00.0,245.0
1773415662,0.2,0.00.0,244.0
1773415663,37.1,0.00.0,244.0
1773415664,88.0,0.00.0,244.0
1773415665,87.6,0.00.0,244.0
1773415666,88.2,0.00.0,245.0
1773415667,87.5,0.00.0,245.0
1773415668,86.6,0.00.0,245.0
1773415669,87.2,0.00.0,245.0
1773415671,87.2,0.00.0,245.0
1773415672,87.0,0.00.0,245.0
1773415673,87.4,0.00.0,245.0
1773415674,87.6,0.00.0,245.0
1773415675,88.2,0.00.0,245.0
1773415676,86.9,0.00.0,245.0
1773415677,86.8,0.00.0,245.0
1773415678,22.4,0.00.0,245.0
1773415679,0.5,0.00.0,245.0
1773415680,0.7,0.00.0,245.0
1773415681,0.5,0.00.0,245.0
1773415682,58.9,0.00.0,245.0
1773415683,84.8,0.00.0,245.0
1773415684,84.5,0.00.0,245.0
1773415685,83.8,0.00.0,245.0
1773415686,83.6,0.00.0,245.0
1773415687,83.7,0.00.0,245.0
1773415688,85.1,0.00.0,245.0
1773415689,83.9,0.00.0,245.0
1773415690,85.0,0.00.0,245.0
1773415691,84.4,0.00.0,245.0
1773415692,84.1,0.00.0,245.0
1773415693,83.9,0.00.0,245.0
1773415694,85.3,0.00.0,245.0
1773415695,84.6,0.00.0,245.0
1773415696,9.9,0.00.0,245.0
1773415697,0.5,0.00.0,245.0
1773415698,0.2,0.00.0,245.0
1773415699,0.5,0.00.0,244.0
1773415700,72.5,0.00.0,245.0
1773415701,87.3,0.00.0,245.0
1773415702,88.7,0.00.0,245.0
1773415703,87.0,0.00.0,245.0
1773415704,87.1,0.00.0,245.0
1773415705,86.9,0.00.0,245.0
1773415706,86.9,0.00.0,245.0
1773415707,87.4,0.00.0,245.0
1773415708,87.2,0.00.0,245.0
1773415709,87.4,0.00.0,245.0
1773415710,87.3,0.00.0,245.0
1773415711,86.9,0.00.0,245.0
1773415712,87.1,0.00.0,245.0
1773415714,77.2,0.00.0,245.0
1773415715,0.5,0.00.0,245.0
1773415716,0.5,0.00.0,245.0
1773415717,0.2,0.00.0,245.0
1773415718,5.9,0.00.0,245.0
1773415719,89.1,0.00.0,245.0
1773415720,88.0,0.00.0,245.0
1773415721,87.9,0.00.0,245.0
1773415722,86.8,0.00.0,245.0
1773415723,88.8,0.00.0,245.0
1773415724,88.8,0.00.0,245.0
1773415725,87.8,0.00.0,245.0
1773415726,87.2,0.00.0,245.0
1773415727,87.4,0.00.0,245.0
1773415728,89.3,0.00.0,245.0
1773415729,88.4,0.00.0,245.0
1773415730,88.7,0.00.0,245.0
1773415731,87.9,0.00.0,245.0
1773415732,55.2,0.00.0,245.0
1773415733,0.5,0.00.0,245.0
1773415734,0.7,0.00.0,245.0
1773415735,0.2,0.00.0,245.0
1773415736,30.1,0.00.0,245.0
1773415737,89.1,0.00.0,245.0
1773415738,88.3,0.00.0,245.0
1773415739,87.7,0.00.0,245.0
1773415740,89.1,0.00.0,245.0
1773415741,88.5,0.00.0,245.0
1773415742,90.3,0.00.0,245.0
1773415743,88.9,0.00.0,245.0
1773415744,88.9,0.00.0,245.0
1773415745,87.9,0.00.0,245.0
1773415746,89.7,0.00.0,245.0
1773415747,87.7,0.00.0,246.0
1773415748,88.5,0.00.0,246.0
1773415749,88.4,0.00.0,246.0
1773415750,30.0,0.00.0,246.0
1773415751,0.5,0.00.0,245.0
1773415752,0.7,0.00.0,245.0
1773415753,0.2,0.00.0,245.0
1773415754,54.4,0.00.0,245.0
1773415755,89.0,0.00.0,245.0
1773415757,88.1,0.00.0,245.0
1773415758,87.9,0.00.0,245.0
1773415759,89.2,0.00.0,245.0
1773415760,88.3,0.00.0,245.0
1773415761,87.9,0.00.0,245.0
1773415762,89.3,0.00.0,245.0
1773415763,89.5,0.00.0,246.0
1773415764,88.7,0.00.0,246.0
1773415765,88.5,0.00.0,246.0
1773415766,89.1,0.00.0,246.0
1773415767,88.7,0.00.0,246.0
1773415768,88.7,0.00.0,246.0
1773415769,6.6,0.00.0,246.0
1773415770,0.7,0.00.0,246.0
1773415771,0.2,0.00.0,245.0
1773415772,0.5,0.00.0,245.0
1773415773,79.1,0.00.0,245.0
1773415774,90.5,0.00.0,245.0
1773415775,88.9,0.00.0,245.0
1773415776,89.1,0.00.0,245.0
1773415777,89.5,0.00.0,246.0
1773415778,88.3,0.00.0,246.0
1773415779,89.2,0.00.0,246.0
1773415780,88.1,0.00.0,246.0
1773415781,87.6,0.00.0,246.0
1773415782,87.8,0.00.0,246.0
1773415783,87.8,0.00.0,246.0
1773415784,88.7,0.00.0,246.0
1773415785,88.8,0.00.0,246.0
1773415786,70.4,0.00.0,246.0
1773415787,0.7,0.00.0,246.0
1773415788,0.2,0.00.0,246.0
1773415789,0.2,0.00.0,246.0
1773415790,13.4,0.00.0,245.0
1773415791,89.1,0.00.0,246.0
1773415792,89.0,0.00.0,246.0
1773415793,87.5,0.00.0,246.0
1773415794,87.9,0.00.0,246.0
1773415795,89.0,0.00.0,246.0
1773415796,88.5,0.00.0,246.0
1773415797,87.3,0.00.0,246.0
1773415798,87.0,0.00.0,246.0
1773415799,88.7,0.00.0,246.0
1773415801,88.7,0.00.0,246.0
1773415802,88.8,0.00.0,246.0
1773415803,88.1,0.00.0,246.0
1773415804,88.6,0.00.0,246.0
1773415805,43.7,0.00.0,246.0
1773415806,0.7,0.00.0,246.0
1773415807,0.5,0.00.0,246.0
1773415808,0.2,0.00.0,246.0
1773415809,38.8,0.00.0,246.0
1773415810,88.7,0.00.0,246.0
1773415811,88.7,0.00.0,246.0
1773415812,89.1,0.00.0,246.0
1773415813,88.5,0.00.0,246.0
1773415814,89.0,0.00.0,246.0
1773415815,88.7,0.00.0,246.0
1773415816,88.9,0.00.0,246.0
1773415817,88.5,0.00.0,246.0
1773415818,88.9,0.00.0,246.0
1773415819,88.8,0.00.0,246.0
1773415820,89.1,0.00.0,246.0
1773415821,89.3,0.00.0,246.0
1773415822,88.4,0.00.0,246.0
1773415823,24.6,0.00.0,246.0
1773415824,0.7,0.00.0,246.0
1773415825,0.2,0.00.0,246.0
1773415826,0.2,0.00.0,246.0
1773415827,60.8,0.00.0,246.0
1773415828,86.4,0.00.0,246.0
1773415829,87.1,0.00.0,246.0
1773415830,87.5,0.00.0,246.0
1773415831,86.2,0.00.0,246.0
1773415832,87.9,0.00.0,246.0
1773415833,87.1,0.00.0,246.0
1773415834,86.4,0.00.0,246.0
1773415835,86.5,0.00.0,246.0
1773415836,85.6,0.00.0,246.0
1773415837,86.6,0.00.0,246.0
1773415838,86.0,0.00.0,246.0
1773415839,86.1,0.00.0,246.0
1773415840,86.8,0.00.0,247.0
1773415841,5.6,0.00.0,246.0
1773415842,0.7,0.00.0,246.0
1773415843,0.7,0.00.0,246.0
1773415844,0.5,0.00.0,246.0
1773415846,78.5,0.00.0,246.0
1773415847,88.4,0.00.0,246.0
1773415848,88.7,0.00.0,246.0
1773415849,89.0,0.00.0,246.0
1773415850,88.7,0.00.0,246.0
1773415851,88.0,0.00.0,246.0
1773415852,89.0,0.00.0,246.0
1773415853,90.3,0.00.0,246.0
1773415854,88.5,0.00.0,246.0
1773415855,87.6,0.00.0,247.0
1773415856,88.0,0.00.0,247.0
1773415857,89.5,0.00.0,247.0
1773415858,88.6,0.00.0,247.0
1773415859,69.2,0.00.0,247.0
1773415860,0.2,0.00.0,247.0
1773415861,0.5,0.00.0,246.0
1773415862,0.2,0.00.0,246.0
1773415863,14.3,0.00.0,246.0
1773415864,87.9,0.00.0,246.0
1773415865,89.3,0.00.0,246.0
1773415866,88.1,0.00.0,246.0
1773415867,89.1,0.00.0,246.0
1773415868,89.1,0.00.0,246.0
1773415869,87.2,0.00.0,247.0
1773415870,88.4,0.00.0,247.0
1773415871,88.4,0.00.0,247.0
1773415872,89.2,0.00.0,247.0
1773415873,87.8,0.00.0,247.0
1773415874,88.8,0.00.0,247.0
1773415875,87.8,0.00.0,247.0
1773415876,88.8,0.00.0,247.0
1773415877,47.8,0.00.0,247.0
1773415878,0.5,0.00.0,247.0
1773415879,0.2,0.00.0,247.0
1773415880,0.5,0.00.0,246.0
1773415881,34.9,0.00.0,246.0
1773415882,87.4,0.00.0,246.0
1773415883,89.1,0.00.0,246.0
1773415884,87.1,0.00.0,247.0
1773415885,88.4,0.00.0,247.0
1773415886,86.2,0.00.0,247.0
1773415887,88.2,0.00.0,247.0
1773415889,87.0,0.00.0,247.0
1773415890,86.7,0.00.0,247.0
1773415891,87.3,0.00.0,247.0
1773415892,88.2,0.00.0,247.0
1773415893,87.2,0.00.0,247.0
1773415894,86.5,0.00.0,247.0
1773415895,87.5,0.00.0,247.0
1773415896,27.0,0.00.0,247.0
1773415897,0.5,0.00.0,247.0
1773415898,0.7,0.00.0,247.0
1773415899,0.2,0.00.0,247.0
1773415900,56.2,0.00.0,247.0
1773415901,89.8,0.00.0,247.0
1773415902,88.5,0.00.0,247.0
1773415903,88.4,0.00.0,247.0
1773415904,88.3,0.00.0,247.0
1773415905,88.0,0.00.0,247.0
1773415906,87.3,0.00.0,247.0
1773415907,89.3,0.00.0,247.0
1773415908,88.0,0.00.0,247.0
1773415909,88.5,0.00.0,247.0
1773415910,89.1,0.00.0,247.0
1773415911,88.0,0.00.0,247.0
1773415912,87.8,0.00.0,247.0
1773415913,89.7,0.00.0,247.0
1773415914,5.1,0.00.0,247.0
1773415915,0.5,0.00.0,247.0
1773415916,0.7,0.00.0,247.0
1773415917,0.2,0.00.0,247.0
1773415918,79.6,0.00.0,247.0
1773415919,88.7,0.00.0,247.0
1773415920,89.6,0.00.0,247.0
1773415921,87.9,0.00.0,247.0
1773415922,87.2,0.00.0,247.0
1773415923,88.3,0.00.0,247.0
1773415924,88.9,0.00.0,247.0
1773415925,89.7,0.00.0,247.0
1773415926,88.5,0.00.0,247.0
1773415927,90.8,0.00.0,247.0
1773415928,89.7,0.00.0,247.0
1773415929,87.8,0.00.0,247.0
1773415930,88.8,0.00.0,247.0
1773415931,72.8,0.00.0,247.0
1773415932,0.2,0.00.0,247.0
1773415934,0.7,0.00.0,247.0
1773415935,0.7,0.00.0,247.0
1773415936,11.5,0.00.0,247.0
1773415937,89.2,0.00.0,247.0
1773415938,88.1,0.00.0,247.0
1773415939,89.1,0.00.0,247.0
1773415940,88.8,0.00.0,247.0
1773415941,87.3,0.00.0,247.0
1773415942,88.4,0.00.0,247.0
1773415943,87.1,0.00.0,247.0
1773415944,87.2,0.00.0,247.0
1773415945,88.4,0.00.0,247.0
1773415946,88.1,0.00.0,247.0
1773415947,87.5,0.00.0,247.0
1773415948,89.3,0.00.0,247.0
1773415949,88.5,0.00.0,248.0
1773415950,51.2,0.00.0,247.0
1773415951,0.2,0.00.0,247.0
1773415952,0.5,0.00.0,247.0
1773415953,0.5,0.00.0,247.0
1773415954,31.4,0.00.0,247.0
1773415955,87.3,0.00.0,247.0
1773415956,87.4,0.00.0,247.0
1773415957,87.4,0.00.0,247.0
1773415958,88.4,0.00.0,247.0
1773415959,87.1,0.00.0,247.0
1773415960,88.6,0.00.0,247.0
1773415961,87.9,0.00.0,247.0
1773415962,87.3,0.00.0,247.0
1773415963,88.1,0.00.0,247.0
1773415964,87.6,0.00.0,247.0
1773415965,88.2,0.00.0,248.0
1773415966,89.6,0.00.0,248.0
1773415967,88.6,0.00.0,248.0
1773415968,29.1,0.00.0,248.0
1773415969,0.2,0.00.0,247.0
1773415970,0.5,0.00.0,247.0
1773415971,0.5,0.00.0,247.0
1773415972,54.5,0.00.0,247.0
1773415973,88.5,0.00.0,247.0
1773415974,89.3,0.00.0,247.0
1773415975,89.7,0.00.0,247.0
1773415977,89.0,0.00.0,247.0
1773415978,87.9,0.00.0,247.0
1773415979,88.7,0.00.0,247.0
1773415980,89.0,0.00.0,248.0
1773415981,89.4,0.00.0,248.0
1773415982,88.2,0.00.0,248.0
1773415983,89.2,0.00.0,248.0
1773415984,88.5,0.00.0,248.0
1773415985,89.0,0.00.0,248.0
1773415986,88.4,0.00.0,248.0
1773415987,5.4,0.00.0,248.0
1773415988,0.2,0.00.0,248.0
1773415989,0.5,0.00.0,247.0
1773415990,0.5,0.00.0,247.0
1773415991,78.6,0.00.0,247.0
1773415992,86.1,0.00.0,247.0
1773415993,87.4,0.00.0,247.0
1773415994,86.5,0.00.0,247.0
1773415995,86.5,0.00.0,248.0
1773415996,87.4,0.00.0,248.0
1773415997,86.0,0.00.0,248.0
1773415998,86.6,0.00.0,248.0
1773415999,87.8,0.00.0,248.0
1773416000,87.2,0.00.0,248.0
1773416001,86.6,0.00.0,248.0
1773416002,86.1,0.00.0,248.0
1773416003,88.1,0.00.0,248.0
1773416004,76.1,0.00.0,248.0
1773416005,0.5,0.00.0,248.0
1773416006,0.5,0.00.0,248.0
1773416007,0.5,0.00.0,248.0
1773416008,5.0,0.00.0,247.0
1773416009,89.1,0.00.0,247.0
1773416010,87.3,0.00.0,248.0
1773416011,88.4,0.00.0,248.0
1773416012,87.7,0.00.0,248.0
1773416013,86.7,0.00.0,248.0
1773416014,88.8,0.00.0,248.0
1773416015,88.1,0.00.0,248.0
1773416016,87.5,0.00.0,248.0
1773416017,88.0,0.00.0,248.0
1773416018,89.3,0.00.0,248.0
1773416019,87.5,0.00.0,248.0
1773416021,88.4,0.00.0,248.0
1773416022,88.5,0.00.0,248.0
1773416023,57.9,0.00.0,248.0
1773416024,0.2,0.00.0,248.0
1773416025,0.7,0.00.0,248.0
1773416026,0.5,0.00.0,248.0
1773416027,24.2,0.00.0,248.0
1773416028,89.0,0.00.0,248.0
1773416029,89.4,0.00.0,248.0
1773416030,87.6,0.00.0,248.0
1773416031,87.3,0.00.0,248.0
1773416032,88.0,0.00.0,248.0
1773416033,87.7,0.00.0,248.0
1773416034,88.9,0.00.0,248.0
1773416035,87.1,0.00.0,248.0
1773416036,88.0,0.00.0,248.0
1773416037,87.0,0.00.0,248.0
1773416038,88.6,0.00.0,248.0
1773416039,87.8,0.00.0,248.0
1773416040,89.2,0.00.0,248.0
1773416041,36.3,0.00.0,248.0
1773416042,0.2,0.00.0,248.0
1773416043,0.2,0.00.0,248.0
1773416044,0.2,0.00.0,248.0
1773416045,47.4,0.00.0,248.0
1773416046,89.6,0.00.0,248.0
1773416047,88.3,0.00.0,248.0
1773416048,89.0,0.00.0,248.0
1773416049,88.0,0.00.0,248.0
1773416050,88.2,0.00.0,248.0
1773416051,89.8,0.00.0,248.0
1773416052,89.1,0.00.0,248.0
1773416053,89.3,0.00.0,248.0
1773416054,87.8,0.00.0,248.0
1773416055,88.9,0.00.0,248.0
1773416056,87.5,0.00.0,248.0
1773416057,88.1,0.00.0,248.0
1773416058,88.8,0.00.0,248.0
1773416059,16.0,0.00.0,248.0
1773416060,0.2,0.00.0,248.0
1773416061,0.5,0.00.0,248.0
1773416062,0.5,0.00.0,248.0
1773416063,68.1,0.00.0,248.0
1773416064,89.2,0.00.0,248.0
1773416065,87.6,0.00.0,248.0
1773416067,87.2,0.00.0,248.0
1773416068,86.5,0.00.0,248.0
1773416069,88.6,0.00.0,248.0
1773416070,87.3,0.00.0,248.0
1773416071,87.2,0.00.0,248.0
1773416072,87.2,0.00.0,248.0
1773416073,87.6,0.00.0,248.0
1773416074,88.1,0.00.0,248.0
1773416075,86.2,0.00.0,248.0
1773416076,86.7,0.00.0,248.0
1773416077,80.0,0.00.0,248.0
1773416078,0.5,0.00.0,248.0
1773416079,0.5,0.00.0,248.0
1773416080,0.5,0.00.0,248.0
1773416081,2.7,0.00.0,248.0
1773416082,89.8,0.00.0,248.0
1773416083,88.5,0.00.0,248.0
1773416084,89.8,0.00.0,248.0
1773416085,89.9,0.00.0,248.0
1773416086,88.6,0.00.0,248.0
1773416087,90.1,0.00.0,248.0
1773416088,88.2,0.00.0,248.0
1773416089,86.8,0.00.0,248.0
1773416090,89.8,0.00.0,248.0
1773416091,89.2,0.00.0,248.0
1773416092,88.7,0.00.0,248.0
1773416093,89.6,0.00.0,249.0
1773416094,89.4,0.00.0,249.0
1773416095,54.3,0.00.0,249.0
1773416096,0.5,0.00.0,248.0
1773416097,0.7,0.00.0,248.0
1773416098,0.5,0.00.0,248.0
1773416099,29.3,0.00.0,248.0
1773416100,87.8,0.00.0,248.0
1773416101,87.0,0.00.0,248.0
1773416102,86.3,0.00.0,248.0
1773416103,87.4,0.00.0,248.0
1773416104,87.8,0.00.0,248.0
1773416105,88.9,0.00.0,248.0
1773416106,88.5,0.00.0,248.0
1773416107,88.6,0.00.0,248.0
1773416108,87.5,0.00.0,249.0
1773416110,88.5,0.00.0,249.0
1773416111,86.6,0.00.0,249.0
1773416112,87.4,0.00.0,249.0
1773416113,88.4,0.00.0,249.0
1773416114,32.8,0.00.0,249.0
1773416115,0.5,0.00.0,249.0
1773416116,0.2,0.00.0,248.0
1773416117,0.5,0.00.0,248.0
1773416118,2.2,0.00.0,0.00.0
1773416119,0.7,0.00.0,0.00.0
1773416120,1.2,0.00.0,0.00.0
1773416121,0.7,0.00.0,0.00.0
1773416122,43.6,4.4,0.00.0
1773416123,25.4,3.1,0.00.0
1773416124,25.6,2.0,0.00.0
1773416125,42.6,2.0,0.00.0
1773416126,52.7,8.8,0.00.0
1773416127,56.9,18.2,0.00.0
1773416128,53.4,25.2,0.00.0
1773416129,56.1,30.4,0.00.0
1773416130,52.7,34.4,0.00.0
1773416131,55.1,37.4,0.00.0
1773416132,56.9,39.8,0.00.0
1773416133,52.2,42.0,0.00.0
1773416134,54.7,43.7,0.00.0
1773416135,53.4,45.4,0.00.0
1773416136,54.1,46.8,0.00.0
1773416137,57.0,47.8,0.00.0
1773416138,58.3,48.8,0.00.0
1773416139,54.5,49.7,0.00.0
1773416140,50.7,48.0,0.00.0
1773416141,50.1,45.6,0.00.0
1773416142,50.1,43.5,0.00.0
1773416143,50.4,41.6,0.00.0
1773416144,51.4,42.5,0.00.0
1773416145,55.6,44.1,0.00.0
1773416146,48.9,45.6,0.00.0
1773416147,56.1,46.9,0.00.0
1773416148,54.0,48.1,0.00.0
1773416149,56.7,49.2,0.00.0
1773416150,56.1,50.2,0.00.0
1773416151,53.6,51.2,0.00.0
1773416152,56.7,52.0,0.00.0
1773416153,55.5,52.9,0.00.0
1773416154,56.8,53.6,0.00.0
1773416155,55.6,54.4,0.00.0
1773416156,53.7,55.1,0.00.0
1773416157,57.9,55.8,0.00.0
1773416158,50.4,54.3,0.00.0
1773416159,50.2,52.9,0.00.0
1773416160,50.5,51.6,0.00.0
1773416161,50.2,50.3,0.00.0
1773416162,55.7,50.9,0.00.0
1773416164,56.7,51.6,0.00.0
1773416165,56.8,52.4,0.00.0
1773416166,57.8,53.0,0.00.0
1773416167,56.6,53.5,0.00.0
1773416168,56.4,54.1,0.00.0
1773416169,58.1,54.7,0.00.0
1773416170,54.2,55.3,0.00.0
1773416171,53.4,55.8,0.00.0
1773416172,57.0,56.3,0.00.0
1773416173,56.9,56.8,0.00.0
1773416174,55.2,57.3,0.00.0
1773416175,57.7,57.7,0.00.0
1773416176,54.9,57.8,0.00.0
1773416177,50.2,56.7,0.00.0
1773416178,50.1,55.8,0.00.0
1773416179,35.1,54.8,0.00.0
1773416180,30.7,54.2,0.00.0
1773416181,66.8,55.3,0.00.0
1773416182,65.6,56.4,0.00.0
1773416183,64.1,57.4,0.00.0
1773416184,63.3,58.4,0.00.0
1773416185,67.3,59.4,0.00.0
1773416186,65.7,60.3,0.00.0
1773416187,66.9,61.2,0.00.0
1773416188,61.2,62.1,0.00.0
1773416189,66.5,62.9,0.00.0
1773416190,67.1,63.7,0.00.0
1773416191,63.7,64.5,0.00.0
1773416192,65.6,65.3,0.00.0
1773416193,66.3,66.1,0.00.0
1773416194,55.4,66.1,0.00.0
1773416195,50.2,65.2,0.00.0
1773416196,50.0,64.3,0.00.0
1773416197,50.1,63.5,0.00.0
1773416198,56.1,63.4,0.00.0
1773416199,68.2,64.2,0.00.0
1773416200,63.6,64.9,0.00.0
1773416201,63.6,65.7,0.00.0
1773416202,64.5,66.4,0.00.0
1773416203,66.7,67.1,0.00.0
1773416204,64.5,67.8,0.00.0
1773416205,65.3,68.4,0.00.0
1773416206,63.8,69.1,0.00.0
1773416207,61.1,69.7,0.00.0
1773416208,67.5,70.3,0.00.0
1773416209,65.4,70.9,0.00.0
1773416210,58.8,71.6,0.00.0
1773416212,64.4,72.1,0.00.0
1773416213,54.1,71.7,0.00.0
1773416214,50.1,70.9,0.00.0
1773416215,50.1,70.1,0.00.0
1773416216,50.2,69.4,0.00.0
1773416217,57.9,69.5,0.00.0
1773416218,60.0,70.0,0.00.0
1773416219,57.1,70.5,0.00.0
1773416220,63.1,70.9,0.00.0
1773416221,59.2,71.3,0.00.0
1773416222,63.2,71.8,0.00.0
1773416223,62.6,72.1,0.00.0
1773416224,61.6,72.5,0.00.0
1773416225,64.5,72.9,0.00.0
1773416226,64.0,73.3,0.00.0
1773416227,62.4,73.6,0.00.0
1773416228,63.6,74.0,0.00.0
